cell	X	Y	d1h1	d1h2	d1h3	d1h4	d1h5	d1h6	d1h7	d1h8	d1h9	d1h10	d1h11	d1h12	d1h13	d1h14	d1h15	d1h16	d1h17	d1h18	d1h19	d1h20	d1h21	d1h22	d1h23	d2h1	d2h2	d2h3	d2h4	d2h5	d2h6	d2h7	d2h8	d2h9	d2h10	d2h11	d2h12	d2h13	d2h14	d2h15	d2h16	d2h17	d2h18	d2h19	d2h20	d2h21	d2h22	d2h23	d2h24	d3h1	d3h2	d3h3	d3h4	d3h5	d3h6	d3h7	d3h8	d3h9	d3h10	d3h11	d3h12	d3h13	d3h14	d3h15	d3h16	d3h17	d3h18	d3h19	d3h20	d3h21	d3h22	d3h23
276	543250.00	415750.00	11.00	3.00	7.00	5.00	4.00	8.00	6.00	6.00	5.00	6.00	9.00	3.00	6.00	15.00	15.00	19.00	10.00	10.00	14.00	7.00	6.00	11.00	19.00	12.00	13.00	17.00	53.00	54.00	10.00	1.00	0.00	2.00	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00	1.00	1.00	1.00	4.00	0.00	2.00	2.00	2.00	1.00	1.00	0.00	1.00	0.00	0.00
277	539250.00	416750.00	10.00	6.00	3.00	0.00	7.00	8.00	10.00	7.00	2.00	8.00	1.00	8.00	7.00	10.00	0.00	8.00	2.00	1.00	8.00	5.00	4.00	2.00	1.00	8.00	14.00	3.00	6.00	3.00	3.00	7.00	9.00	6.00	1.00	12.00	7.00	5.00	5.00	10.00	3.00	1.00	2.00	5.00	3.00	11.00	5.00	3.00	4.00	14.00	7.00	13.00	18.00	7.00	5.00	2.00	6.00	7.00	2.00	4.00	1.00	2.00	6.00	12.00	5.00	6.00	3.00	3.00	2.00	7.00	9.00	3.00
278	539250.00	417250.00	6.00	1.00	0.00	4.00	6.00	5.00	11.00	4.00	3.00	3.00	6.00	8.00	8.00	6.00	3.00	4.00	2.00	8.00	4.00	6.00	6.00	1.00	5.00	2.00	13.00	0.00	5.00	1.00	3.00	10.00	13.00	3.00	8.00	8.00	7.00	7.00	4.00	6.00	2.00	9.00	2.00	1.00	4.00	19.00	7.00	4.00	9.00	5.00	4.00	5.00	13.00	10.00	4.00	5.00	9.00	8.00	0.00	1.00	3.00	4.00	2.00	13.00	7.00	2.00	4.00	3.00	6.00	14.00	15.00	4.00
279	541250.00	413750.00	3.00	2.00	2.00	5.00	6.00	13.00	4.00	1.00	2.00	1.00	0.00	5.00	5.00	16.00	4.00	5.00	2.00	18.00	12.00	3.00	0.00	5.00	5.00	5.00	11.00	5.00	6.00	13.00	12.00	8.00	11.00	2.00	4.00	8.00	11.00	11.00	4.00	10.00	5.00	1.00	2.00	2.00	4.00	9.00	11.00	6.00	2.00	3.00	4.00	6.00	4.00	7.00	8.00	4.00	14.00	9.00	6.00	0.00	3.00	0.00	2.00	4.00	12.00	3.00	2.00	2.00	12.00	8.00	3.00	2.00
280	543250.00	416250.00	6.00	5.00	8.00	3.00	8.00	13.00	3.00	5.00	5.00	4.00	10.00	2.00	10.00	13.00	15.00	13.00	6.00	9.00	7.00	7.00	7.00	5.00	8.00	13.00	13.00	21.00	61.00	60.00	32.00	9.00	0.00	0.00	0.00	2.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	1.00	1.00	1.00	3.00	2.00	2.00	2.00	0.00	0.00	3.00	1.00	1.00	0.00	0.00	1.00	0.00
281	539250.00	415250.00	5.00	3.00	1.00	0.00	2.00	10.00	3.00	2.00	1.00	4.00	5.00	8.00	6.00	6.00	7.00	9.00	3.00	6.00	15.00	5.00	8.00	3.00	6.00	9.00	10.00	6.00	11.00	16.00	19.00	9.00	3.00	6.00	2.00	7.00	10.00	5.00	2.00	2.00	2.00	0.00	2.00	5.00	5.00	11.00	4.00	1.00	6.00	8.00	13.00	19.00	17.00	12.00	10.00	6.00	5.00	11.00	4.00	2.00	1.00	7.00	3.00	1.00	2.00	0.00	1.00	3.00	3.00	4.00	5.00	0.00
282	539750.00	414250.00	2.00	1.00	0.00	2.00	11.00	7.00	9.00	1.00	1.00	3.00	3.00	3.00	1.00	3.00	5.00	2.00	2.00	10.00	19.00	7.00	5.00	4.00	5.00	4.00	5.00	3.00	15.00	26.00	21.00	6.00	6.00	6.00	6.00	7.00	4.00	3.00	3.00	0.00	3.00	1.00	1.00	1.00	3.00	9.00	7.00	5.00	12.00	14.00	13.00	13.00	19.00	21.00	15.00	1.00	5.00	6.00	7.00	5.00	5.00	1.00	2.00	4.00	5.00	6.00	1.00	2.00	3.00	8.00	5.00	2.00
283	540250.00	413250.00	2.00	3.00	1.00	4.00	8.00	15.00	8.00	6.00	6.00	6.00	6.00	11.00	7.00	8.00	3.00	5.00	3.00	7.00	12.00	8.00	4.00	3.00	8.00	2.00	2.00	4.00	8.00	15.00	15.00	5.00	3.00	6.00	10.00	4.00	3.00	4.00	5.00	4.00	4.00	0.00	10.00	3.00	8.00	1.00	1.00	1.00	6.00	13.00	10.00	19.00	10.00	10.00	8.00	4.00	8.00	6.00	8.00	4.00	6.00	14.00	2.00	5.00	4.00	9.00	6.00	2.00	4.00	11.00	6.00	1.00
284	542750.00	415750.00	18.00	24.00	25.00	6.00	18.00	21.00	8.00	6.00	9.00	8.00	11.00	8.00	12.00	20.00	14.00	9.00	15.00	16.00	17.00	10.00	15.00	10.00	9.00	18.00	12.00	13.00	37.00	34.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00	0.00	1.00	1.00	2.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	1.00
285	542750.00	416250.00	15.00	18.00	13.00	3.00	14.00	12.00	9.00	10.00	14.00	7.00	7.00	5.00	14.00	7.00	9.00	15.00	11.00	10.00	12.00	19.00	5.00	12.00	7.00	12.00	20.00	17.00	46.00	42.00	25.00	9.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00	1.00	4.00	3.00	3.00	4.00	1.00	2.00	2.00	3.00	0.00	0.00	0.00	0.00	0.00
286	539750.00	417250.00	9.00	3.00	1.00	2.00	2.00	4.00	8.00	6.00	2.00	2.00	7.00	19.00	11.00	12.00	3.00	6.00	4.00	8.00	7.00	3.00	1.00	1.00	2.00	2.00	7.00	5.00	4.00	7.00	13.00	8.00	20.00	8.00	8.00	5.00	14.00	9.00	4.00	1.00	3.00	3.00	3.00	2.00	16.00	10.00	5.00	4.00	5.00	7.00	10.00	9.00	17.00	12.00	9.00	5.00	11.00	11.00	3.00	2.00	3.00	6.00	3.00	5.00	5.00	7.00	7.00	2.00	6.00	12.00	13.00	2.00
287	541750.00	414250.00	6.00	1.00	1.00	2.00	15.00	7.00	3.00	3.00	2.00	2.00	1.00	1.00	2.00	10.00	2.00	6.00	0.00	10.00	6.00	10.00	1.00	7.00	2.00	8.00	9.00	12.00	18.00	23.00	15.00	11.00	5.00	16.00	9.00	12.00	14.00	19.00	10.00	5.00	9.00	5.00	5.00	4.00	4.00	1.00	7.00	11.00	5.00	12.00	12.00	5.00	7.00	6.00	3.00	5.00	10.00	3.00	3.00	2.00	5.00	7.00	2.00	2.00	13.00	3.00	1.00	1.00	3.00	8.00	8.00	2.00
288	542250.00	417250.00	16.00	10.00	16.00	7.00	8.00	7.00	7.00	12.00	10.00	11.00	9.00	3.00	3.00	5.00	6.00	8.00	10.00	6.00	12.00	10.00	14.00	15.00	18.00	15.00	15.00	20.00	29.00	24.00	24.00	18.00	6.00	6.00	2.00	1.00	2.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00	3.00	2.00	3.00	0.00	3.00	4.00	3.00	3.00	9.00	2.00	5.00	4.00	5.00	7.00	9.00	13.00	2.00	5.00	1.00	1.00	0.00
289	539250.00	415750.00	5.00	4.00	0.00	2.00	5.00	12.00	11.00	1.00	9.00	4.00	2.00	10.00	8.00	6.00	4.00	4.00	4.00	2.00	9.00	8.00	4.00	5.00	2.00	5.00	11.00	4.00	12.00	20.00	7.00	9.00	7.00	6.00	2.00	9.00	11.00	7.00	1.00	1.00	0.00	1.00	5.00	7.00	6.00	7.00	11.00	0.00	7.00	13.00	12.00	13.00	24.00	19.00	18.00	12.00	3.00	6.00	7.00	5.00	6.00	10.00	4.00	4.00	5.00	4.00	5.00	1.00	8.00	7.00	12.00	3.00
290	540250.00	413750.00	3.00	4.00	1.00	2.00	4.00	18.00	10.00	8.00	10.00	2.00	4.00	3.00	4.00	5.00	7.00	5.00	4.00	2.00	11.00	9.00	5.00	5.00	7.00	9.00	6.00	12.00	16.00	13.00	15.00	12.00	4.00	7.00	3.00	9.00	10.00	4.00	5.00	7.00	2.00	1.00	4.00	3.00	7.00	8.00	13.00	3.00	10.00	12.00	15.00	21.00	10.00	13.00	8.00	4.00	6.00	10.00	7.00	7.00	4.00	7.00	2.00	3.00	8.00	6.00	1.00	1.00	2.00	12.00	7.00	1.00
291	542250.00	416250.00	24.00	18.00	26.00	10.00	21.00	18.00	10.00	15.00	15.00	7.00	13.00	5.00	13.00	11.00	13.00	22.00	16.00	22.00	19.00	6.00	14.00	4.00	9.00	10.00	16.00	19.00	26.00	20.00	14.00	7.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	2.00	7.00	2.00	7.00	2.00	3.00	2.00	0.00	3.00	5.00	3.00	0.00	1.00	0.00	0.00	0.00
292	542750.00	416750.00	8.00	11.00	10.00	4.00	9.00	10.00	2.00	8.00	16.00	5.00	6.00	10.00	7.00	13.00	14.00	18.00	16.00	9.00	10.00	7.00	10.00	17.00	16.00	10.00	16.00	20.00	36.00	34.00	60.00	19.00	2.00	1.00	1.00	2.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	1.00	1.00	2.00	0.00	0.00	0.00	1.00	0.00	1.00	1.00	2.00	3.00	4.00	3.00	4.00	4.00	4.00	3.00	2.00	7.00	4.00	0.00	0.00	1.00	0.00	0.00
293	539750.00	414750.00	2.00	4.00	0.00	4.00	7.00	10.00	4.00	2.00	6.00	10.00	2.00	5.00	3.00	5.00	6.00	7.00	1.00	10.00	10.00	14.00	1.00	4.00	3.00	3.00	11.00	8.00	21.00	22.00	18.00	11.00	8.00	7.00	5.00	8.00	9.00	6.00	2.00	4.00	1.00	1.00	3.00	3.00	10.00	11.00	10.00	7.00	8.00	12.00	15.00	15.00	29.00	23.00	14.00	3.00	5.00	5.00	7.00	3.00	5.00	5.00	6.00	6.00	7.00	1.00	5.00	2.00	1.00	5.00	5.00	2.00
294	540750.00	416750.00	6.00	3.00	1.00	1.00	3.00	7.00	4.00	4.00	5.00	3.00	2.00	7.00	7.00	7.00	5.00	1.00	4.00	6.00	8.00	2.00	1.00	1.00	2.00	5.00	4.00	6.00	11.00	8.00	13.00	22.00	13.00	9.00	16.00	16.00	23.00	16.00	11.00	12.00	10.00	14.00	13.00	7.00	9.00	5.00	13.00	8.00	13.00	12.00	10.00	12.00	6.00	10.00	12.00	4.00	10.00	8.00	4.00	7.00	5.00	5.00	4.00	3.00	11.00	5.00	13.00	11.00	9.00	3.00	4.00	3.00
295	539750.00	416250.00	13.00	8.00	0.00	0.00	10.00	15.00	11.00	9.00	8.00	8.00	5.00	9.00	12.00	6.00	3.00	8.00	2.00	8.00	13.00	6.00	9.00	6.00	5.00	8.00	21.00	10.00	10.00	7.00	15.00	12.00	21.00	8.00	9.00	4.00	13.00	9.00	4.00	9.00	0.00	3.00	5.00	5.00	9.00	17.00	10.00	6.00	9.00	15.00	10.00	15.00	23.00	23.00	8.00	6.00	2.00	10.00	4.00	4.00	4.00	1.00	3.00	14.00	6.00	1.00	10.00	2.00	8.00	9.00	12.00	10.00
296	541750.00	417250.00	11.00	4.00	11.00	15.00	16.00	15.00	10.00	10.00	7.00	1.00	2.00	7.00	6.00	13.00	11.00	18.00	9.00	6.00	7.00	8.00	6.00	5.00	7.00	9.00	16.00	16.00	14.00	15.00	12.00	17.00	16.00	13.00	9.00	11.00	18.00	13.00	4.00	7.00	8.00	2.00	2.00	0.00	3.00	3.00	10.00	5.00	8.00	14.00	5.00	5.00	5.00	11.00	8.00	14.00	5.00	2.00	6.00	4.00	5.00	6.00	5.00	15.00	13.00	17.00	8.00	1.00	7.00	2.00	4.00	1.00
297	542250.00	416750.00	17.00	14.00	12.00	15.00	14.00	14.00	17.00	11.00	12.00	14.00	10.00	10.00	9.00	8.00	12.00	20.00	13.00	13.00	16.00	8.00	13.00	15.00	16.00	21.00	28.00	29.00	30.00	39.00	35.00	23.00	4.00	3.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	1.00	1.00	0.00	1.00	1.00	2.00	1.00	0.00	0.00	1.00	4.00	5.00	3.00	8.00	11.00	7.00	7.00	7.00	7.00	6.00	7.00	15.00	4.00	2.00	5.00	0.00	3.00
298	539750.00	415250.00	7.00	2.00	0.00	1.00	11.00	13.00	11.00	11.00	6.00	1.00	7.00	8.00	8.00	7.00	5.00	7.00	3.00	5.00	13.00	12.00	9.00	5.00	2.00	11.00	6.00	7.00	29.00	27.00	28.00	9.00	8.00	14.00	3.00	6.00	11.00	3.00	2.00	1.00	3.00	2.00	4.00	3.00	15.00	11.00	21.00	7.00	4.00	15.00	10.00	30.00	28.00	24.00	16.00	8.00	11.00	10.00	9.00	9.00	8.00	4.00	7.00	3.00	4.00	2.00	6.00	9.00	8.00	16.00	9.00	5.00
299	539750.00	416750.00	13.00	2.00	4.00	4.00	8.00	15.00	7.00	5.00	5.00	5.00	9.00	7.00	16.00	12.00	3.00	9.00	3.00	15.00	18.00	8.00	10.00	6.00	2.00	13.00	22.00	3.00	10.00	8.00	12.00	13.00	12.00	15.00	10.00	6.00	7.00	8.00	12.00	3.00	5.00	5.00	14.00	3.00	7.00	20.00	9.00	6.00	15.00	17.00	18.00	18.00	27.00	23.00	16.00	7.00	8.00	17.00	5.00	7.00	5.00	4.00	19.00	22.00	6.00	6.00	5.00	3.00	5.00	16.00	11.00	7.00
300	539750.00	415750.00	12.00	10.00	4.00	6.00	5.00	13.00	6.00	10.00	4.00	9.00	10.00	13.00	12.00	10.00	2.00	5.00	5.00	7.00	14.00	20.00	7.00	5.00	6.00	8.00	17.00	15.00	22.00	32.00	22.00	18.00	7.00	8.00	10.00	7.00	14.00	5.00	6.00	3.00	0.00	2.00	2.00	9.00	13.00	21.00	11.00	5.00	9.00	19.00	13.00	23.00	33.00	30.00	30.00	7.00	10.00	13.00	3.00	5.00	9.00	6.00	5.00	13.00	5.00	4.00	9.00	6.00	5.00	14.00	10.00	1.00
301	540250.00	414250.00	6.00	3.00	0.00	2.00	12.00	16.00	7.00	9.00	11.00	4.00	4.00	13.00	4.00	8.00	11.00	9.00	4.00	15.00	36.00	21.00	9.00	8.00	8.00	18.00	12.00	7.00	31.00	27.00	15.00	13.00	9.00	1.00	13.00	9.00	6.00	2.00	7.00	4.00	2.00	0.00	7.00	4.00	16.00	12.00	12.00	8.00	17.00	20.00	27.00	36.00	21.00	28.00	23.00	8.00	4.00	11.00	9.00	7.00	5.00	1.00	6.00	6.00	11.00	3.00	3.00	3.00	3.00	16.00	12.00	7.00
302	541750.00	414750.00	8.00	1.00	1.00	1.00	0.00	11.00	5.00	8.00	4.00	2.00	6.00	10.00	4.00	17.00	12.00	13.00	8.00	23.00	19.00	13.00	3.00	4.00	8.00	9.00	18.00	20.00	39.00	35.00	24.00	28.00	12.00	18.00	21.00	10.00	23.00	18.00	16.00	10.00	7.00	7.00	6.00	0.00	3.00	6.00	8.00	5.00	8.00	17.00	16.00	7.00	3.00	6.00	6.00	9.00	5.00	12.00	8.00	4.00	7.00	6.00	13.00	11.00	7.00	14.00	13.00	9.00	12.00	9.00	19.00	10.00
303	541250.00	415750.00	6.00	0.00	0.00	1.00	1.00	14.00	12.00	10.00	6.00	6.00	9.00	15.00	6.00	25.00	7.00	15.00	11.00	36.00	11.00	17.00	4.00	8.00	4.00	16.00	13.00	16.00	21.00	32.00	33.00	26.00	19.00	11.00	2.00	19.00	11.00	19.00	8.00	13.00	2.00	5.00	4.00	1.00	7.00	13.00	11.00	5.00	5.00	16.00	15.00	9.00	2.00	10.00	17.00	9.00	25.00	11.00	4.00	12.00	7.00	6.00	13.00	10.00	15.00	18.00	24.00	12.00	16.00	22.00	13.00	8.00
304	540250.00	414750.00	6.00	3.00	3.00	5.00	11.00	13.00	8.00	5.00	6.00	9.00	7.00	8.00	10.00	11.00	11.00	5.00	3.00	11.00	34.00	24.00	8.00	16.00	10.00	14.00	8.00	5.00	32.00	43.00	26.00	12.00	8.00	12.00	10.00	8.00	18.00	6.00	4.00	8.00	7.00	1.00	4.00	10.00	14.00	27.00	17.00	9.00	10.00	20.00	12.00	26.00	37.00	43.00	30.00	3.00	12.00	16.00	8.00	9.00	11.00	3.00	6.00	4.00	9.00	5.00	5.00	5.00	8.00	28.00	29.00	10.00
305	540250.00	416750.00	18.00	4.00	4.00	8.00	8.00	11.00	8.00	6.00	4.00	8.00	11.00	16.00	14.00	28.00	8.00	9.00	5.00	30.00	17.00	6.00	4.00	5.00	6.00	9.00	14.00	15.00	21.00	10.00	20.00	17.00	26.00	9.00	14.00	9.00	19.00	10.00	10.00	8.00	6.00	6.00	17.00	5.00	22.00	25.00	19.00	9.00	12.00	25.00	12.00	16.00	24.00	23.00	21.00	9.00	30.00	23.00	7.00	8.00	8.00	12.00	7.00	10.00	9.00	8.00	12.00	6.00	19.00	9.00	15.00	9.00
306	540750.00	413750.00	5.00	4.00	2.00	0.00	10.00	31.00	22.00	6.00	4.00	5.00	5.00	9.00	11.00	14.00	10.00	3.00	9.00	23.00	48.00	25.00	8.00	7.00	4.00	10.00	12.00	8.00	22.00	34.00	21.00	10.00	22.00	18.00	6.00	12.00	9.00	9.00	11.00	9.00	4.00	4.00	5.00	9.00	34.00	24.00	14.00	8.00	12.00	14.00	13.00	13.00	21.00	21.00	22.00	12.00	5.00	24.00	15.00	9.00	8.00	9.00	2.00	4.00	12.00	11.00	3.00	4.00	9.00	37.00	24.00	9.00
307	541250.00	414250.00	7.00	3.00	5.00	6.00	23.00	18.00	12.00	8.00	8.00	7.00	7.00	9.00	16.00	14.00	9.00	11.00	14.00	33.00	23.00	13.00	4.00	5.00	10.00	16.00	18.00	17.00	25.00	49.00	29.00	20.00	31.00	10.00	7.00	11.00	13.00	6.00	3.00	7.00	17.00	10.00	8.00	9.00	21.00	14.00	14.00	9.00	24.00	16.00	16.00	12.00	18.00	27.00	21.00	18.00	19.00	24.00	6.00	5.00	8.00	14.00	8.00	7.00	20.00	12.00	9.00	5.00	17.00	31.00	6.00	12.00
308	540250.00	416250.00	18.00	10.00	3.00	8.00	13.00	16.00	11.00	13.00	6.00	5.00	12.00	12.00	20.00	14.00	7.00	8.00	6.00	17.00	32.00	4.00	6.00	7.00	10.00	15.00	27.00	15.00	12.00	19.00	20.00	15.00	33.00	16.00	11.00	10.00	16.00	13.00	8.00	9.00	6.00	4.00	5.00	4.00	29.00	23.00	12.00	10.00	13.00	16.00	14.00	21.00	42.00	40.00	35.00	14.00	14.00	31.00	7.00	7.00	11.00	6.00	10.00	15.00	6.00	4.00	22.00	9.00	10.00	31.00	14.00	2.00
309	540250.00	415250.00	10.00	2.00	4.00	2.00	12.00	13.00	16.00	15.00	14.00	10.00	5.00	13.00	8.00	22.00	7.00	10.00	5.00	12.00	34.00	22.00	12.00	9.00	13.00	20.00	20.00	16.00	25.00	43.00	34.00	19.00	19.00	16.00	7.00	8.00	28.00	8.00	6.00	9.00	3.00	2.00	8.00	11.00	18.00	33.00	21.00	13.00	8.00	13.00	11.00	28.00	48.00	35.00	39.00	8.00	11.00	23.00	16.00	9.00	11.00	5.00	9.00	11.00	7.00	2.00	11.00	11.00	13.00	38.00	20.00	14.00
310	540250.00	415750.00	7.00	10.00	3.00	5.00	12.00	11.00	24.00	10.00	10.00	12.00	8.00	15.00	20.00	20.00	11.00	13.00	5.00	10.00	23.00	16.00	15.00	7.00	11.00	15.00	40.00	9.00	33.00	36.00	36.00	17.00	26.00	24.00	16.00	14.00	15.00	16.00	8.00	13.00	2.00	1.00	13.00	13.00	20.00	31.00	20.00	8.00	15.00	15.00	16.00	27.00	36.00	33.00	35.00	17.00	16.00	19.00	8.00	6.00	15.00	12.00	8.00	8.00	7.00	2.00	15.00	9.00	7.00	27.00	19.00	10.00
311	540750.00	414250.00	16.00	4.00	2.00	2.00	13.00	23.00	16.00	10.00	7.00	7.00	5.00	10.00	15.00	15.00	10.00	15.00	3.00	25.00	41.00	30.00	6.00	7.00	6.00	28.00	14.00	15.00	29.00	45.00	37.00	15.00	25.00	28.00	17.00	12.00	9.00	6.00	9.00	13.00	7.00	5.00	13.00	12.00	31.00	33.00	21.00	16.00	11.00	19.00	23.00	28.00	41.00	32.00	27.00	14.00	13.00	29.00	19.00	9.00	9.00	6.00	7.00	6.00	13.00	9.00	6.00	9.00	10.00	45.00	20.00	14.00
312	540750.00	414750.00	12.00	1.00	5.00	4.00	5.00	16.00	20.00	10.00	11.00	3.00	4.00	16.00	13.00	16.00	8.00	10.00	10.00	20.00	69.00	24.00	7.00	4.00	10.00	20.00	27.00	15.00	42.00	50.00	55.00	19.00	40.00	29.00	12.00	10.00	8.00	6.00	6.00	10.00	5.00	6.00	11.00	9.00	25.00	21.00	19.00	15.00	13.00	23.00	16.00	15.00	33.00	41.00	43.00	18.00	12.00	30.00	11.00	12.00	10.00	8.00	11.00	17.00	10.00	6.00	9.00	10.00	17.00	62.00	23.00	5.00
313	541250.00	414750.00	3.00	3.00	0.00	4.00	4.00	14.00	14.00	16.00	10.00	1.00	5.00	10.00	24.00	12.00	6.00	16.00	15.00	27.00	53.00	10.00	9.00	7.00	5.00	22.00	26.00	24.00	38.00	59.00	63.00	27.00	42.00	19.00	12.00	14.00	14.00	11.00	7.00	5.00	11.00	4.00	8.00	13.00	5.00	11.00	20.00	12.00	21.00	28.00	20.00	10.00	19.00	39.00	42.00	14.00	19.00	47.00	7.00	9.00	11.00	7.00	29.00	16.00	22.00	10.00	20.00	13.00	18.00	43.00	17.00	9.00
314	540750.00	416250.00	11.00	5.00	4.00	6.00	3.00	19.00	17.00	12.00	10.00	15.00	7.00	19.00	25.00	37.00	12.00	17.00	10.00	34.00	25.00	6.00	5.00	7.00	7.00	13.00	27.00	9.00	26.00	33.00	31.00	32.00	25.00	20.00	17.00	21.00	21.00	22.00	8.00	18.00	15.00	7.00	22.00	12.00	27.00	20.00	32.00	20.00	22.00	35.00	28.00	15.00	27.00	30.00	40.00	16.00	28.00	21.00	14.00	10.00	11.00	18.00	13.00	12.00	29.00	13.00	28.00	7.00	16.00	27.00	19.00	6.00
315	540750.00	415750.00	9.00	0.00	3.00	0.00	3.00	10.00	11.00	13.00	16.00	12.00	20.00	18.00	24.00	31.00	9.00	13.00	12.00	33.00	34.00	10.00	14.00	7.00	14.00	21.00	32.00	18.00	40.00	46.00	49.00	27.00	40.00	30.00	20.00	28.00	12.00	22.00	17.00	8.00	8.00	1.00	13.00	9.00	11.00	11.00	21.00	7.00	14.00	17.00	22.00	12.00	23.00	33.00	56.00	17.00	24.00	25.00	20.00	8.00	13.00	21.00	15.00	21.00	12.00	7.00	25.00	19.00	22.00	26.00	25.00	13.00
316	541250.00	415250.00	2.00	0.00	0.00	1.00	0.00	18.00	10.00	19.00	8.00	8.00	10.00	13.00	17.00	31.00	12.00	23.00	8.00	32.00	34.00	22.00	14.00	10.00	10.00	28.00	25.00	40.00	64.00	83.00	70.00	40.00	45.00	21.00	17.00	13.00	24.00	15.00	15.00	8.00	1.00	4.00	4.00	0.00	3.00	21.00	43.00	14.00	17.00	35.00	30.00	10.00	4.00	15.00	21.00	20.00	24.00	41.00	9.00	16.00	20.00	10.00	19.00	15.00	25.00	11.00	22.00	18.00	20.00	25.00	20.00	15.00
317	540750.00	415250.00	5.00	1.00	1.00	0.00	6.00	12.00	27.00	19.00	15.00	6.00	9.00	27.00	26.00	25.00	10.00	12.00	16.00	24.00	54.00	17.00	13.00	9.00	14.00	25.00	37.00	19.00	41.00	61.00	58.00	16.00	42.00	28.00	20.00	12.00	12.00	13.00	8.00	10.00	8.00	2.00	10.00	9.00	20.00	23.00	26.00	10.00	19.00	21.00	29.00	9.00	32.00	37.00	55.00	19.00	23.00	33.00	14.00	18.00	9.00	19.00	11.00	21.00	15.00	11.00	12.00	20.00	19.00	55.00	24.00	9.00
