"num","x","y","NDVI","Grn","Wet","T61"
2436,1190,4340,0.495822,0.0556619,-0.0335998,296.785
2437,1260,4340,0.443665,0.0425742,-0.0303349,296.785
2438,1330,4340,0.474185,0.0487212,-0.0296607,296.692
2439,1400,4340,0.45473,0.0483023,-0.0243953,296.367
2440,1470,4340,0.461379,0.0510796,-0.0265862,296.367
2441,1540,4340,0.502327,0.0580716,-0.0324598,296.367
2442,1610,4340,0.49774,0.060602,-0.0330188,296.367
2443,1680,4340,0.485681,0.0574809,-0.0335138,296.506
2444,1750,4340,0.506348,0.0678718,-0.0414081,296.924
2445,1820,4340,0.541714,0.0794797,-0.0495409,296.924
2446,1890,4340,0.525809,0.0705087,-0.0385285,296.227
2447,1960,4340,0.437131,0.0388045,-0.0260621,295.854
2448,2030,4340,0.384427,0.0239551,-0.0146952,295.808
2449,2100,4340,0.368572,0.0209546,-0.00771801,295.854
2450,2170,4340,0.380776,0.0237044,-0.012611,296.134
2451,2240,4340,0.406185,0.0252852,-0.0180167,296.367
2452,2310,4340,0.400574,0.0310886,-0.0225227,297.016
2453,2380,4340,0.405048,0.0308074,-0.0230313,297.201
2454,2450,4340,0.365633,0.0236176,-0.0107044,297.201
2455,2520,4340,0.405079,0.0274647,-0.0133014,296.785
2456,2590,4340,0.365646,0.0221578,-0.0175695,296.785
2457,2660,4340,0.45473,0.0459846,-0.0233721,296.646
2458,0,4410,-9999,-9999,-9999,-9999
2459,70,4410,-9999,-9999,-9999,-9999
2460,140,4410,-9999,-9999,-9999,-9999
2461,210,4410,0.433436,0.04172,-0.0356676,297.616
2462,280,4410,0.409108,0.0357888,-0.0264375,297.616
2463,350,4410,0.413166,0.0348691,-0.0299532,297.616
2464,420,4410,0.42098,0.0369253,-0.0284812,297.339
2465,490,4410,0.43957,0.0384347,-0.026712,296.692
2466,560,4410,0.467064,0.0508001,-0.0296745,296.227
2467,630,4410,0.449834,0.0415926,-0.0247957,296.274
2468,700,4410,0.459718,0.0520639,-0.0272426,296.367
2469,770,4410,0.462145,0.047673,-0.0321094,296.506
2470,840,4410,0.51872,0.0621271,-0.0282548,296.46
2471,910,4410,0.457621,0.0490954,-0.027391,296.367
2472,980,4410,0.479732,0.0494527,-0.0275992,296.367
2473,1050,4410,0.477164,0.0503317,-0.0230462,296.367
2474,1120,4410,0.490642,0.0528234,-0.0298924,296.367
2475,1190,4410,0.47682,0.0510002,-0.0315274,296.367
2476,1260,4410,0.479648,0.0562523,-0.0331866,296.367
2477,1330,4410,0.496809,0.0547747,-0.0276792,296.181
2478,1400,4410,0.479524,0.0582944,-0.0330171,296.367
2479,1470,4410,0.508981,0.065667,-0.0316317,296.088
2480,1540,4410,0.479519,0.0556457,-0.0283323,296.227
2481,1610,4410,0.485957,0.0536275,-0.0282647,296.367
2482,1680,4410,0.475604,0.0553815,-0.0297114,297.109
2483,1750,4410,0.502791,0.0675249,-0.0453052,297.616
2484,1820,4410,0.534379,0.0834771,-0.0512788,297.616
2485,1890,4410,0.527473,0.0697639,-0.0422808,296.877
2486,1960,4410,0.536781,0.0746302,-0.0404782,295.948
2487,2030,4410,0.534751,0.0857791,-0.0435135,295.808
2488,2100,4410,0.515378,0.0634829,-0.0379781,295.527
2489,2170,4410,0.467472,0.0462788,-0.0187863,295.948
2490,2240,4410,0.499125,0.0612936,-0.0266735,296.367
2491,2310,4410,0.449216,0.0476505,-0.0256335,296.785
2492,2380,4410,0.364655,0.025331,-0.0187809,297.109
2493,2450,4410,0.410169,0.0305651,-0.0174592,297.201
2494,2520,4410,0.381931,0.0240493,-0.0136464,296.97
2495,2590,4410,0.362081,0.0203918,-0.0178328,296.785
2496,2660,4410,0.3738,0.0203001,-0.0091642,296.367
2497,0,4480,-9999,-9999,-9999,-9999
2498,70,4480,-9999,-9999,-9999,-9999
2499,140,4480,-9999,-9999,-9999,-9999
2500,210,4480,0.402804,0.0347424,-0.0264204,298.03
2501,280,4480,0.403398,0.0319863,-0.0350038,297.616
2502,350,4480,0.403576,0.0330999,-0.0256447,297.616
2503,420,4480,0.413166,0.0382769,-0.0255311,297.201
2504,490,4480,0.473814,0.0497768,-0.028221,296.785
2505,560,4480,0.473226,0.0521544,-0.0345185,296.785
2506,630,4480,0.462858,0.0484822,-0.0307209,296.367
2507,700,4480,0.504933,0.06473,-0.03047,296.367
2508,770,4480,0.549614,0.0851052,-0.0341064,296.367
2509,840,4480,0.515236,0.0662127,-0.0378147,295.948
2510,910,4480,0.535534,0.0655895,-0.0295337,295.948
2511,980,4480,0.558157,0.0882022,-0.0341948,295.948
2512,1050,4480,0.491475,0.0604601,-0.0279071,296.367
2513,1120,4480,0.475645,0.0512769,-0.0244158,296.367
2514,1190,4480,0.512574,0.0578189,-0.030992,296.367
2515,1260,4480,0.564493,0.0842195,-0.041169,296.227
2516,1330,4480,0.549307,0.0809193,-0.0365163,295.948
2517,1400,4480,0.518084,0.0583132,-0.0309628,295.948
2518,1470,4480,0.52429,0.0672931,-0.0320422,295.948
2519,1540,4480,0.491504,0.0509109,-0.0285748,295.948
2520,1610,4480,0.538932,0.067717,-0.0315747,296.367
2521,1680,4480,0.471968,0.0538846,-0.0303345,296.924
2522,1750,4480,0.486414,0.0562627,-0.0326565,297.478
2523,1820,4480,0.448272,0.0428979,-0.0300166,297.201
2524,1890,4480,0.513452,0.061769,-0.0374437,296.646
2525,1960,4480,0.560131,0.0926833,-0.0497519,296.088
2526,2030,4480,0.556185,0.090785,-0.0479834,295.948
2527,2100,4480,0.590513,0.102301,-0.0518041,295.948
2528,2170,4480,0.567505,0.0876594,-0.0426907,295.948
2529,2240,4480,0.427948,0.0407923,-0.0116433,295.948
2530,2310,4480,0.441497,0.0427473,-0.022624,296.367
2531,2380,4480,0.401044,0.0346439,-0.0244348,296.785
2532,2450,4480,0.427948,0.040228,-0.0203092,296.785
2533,2520,4480,0.446068,0.0444715,-0.0180935,296.785
2534,2590,4480,0.405194,0.0294557,-0.0163082,296.506
2535,2660,4480,0.374155,0.0248596,-0.0152777,296.367
2536,0,4550,-9999,-9999,-9999,-9999
2537,70,4550,-9999,-9999,-9999,-9999
2538,140,4550,-9999,-9999,-9999,-9999
2539,210,4550,0.430261,0.0374918,-0.0295652,298.03
2540,280,4550,0.421541,0.0380747,-0.0301614,298.03
2541,350,4550,0.417708,0.0395023,-0.0297544,297.616
2542,420,4550,0.443928,0.0458549,-0.0286096,297.386
2543,490,4550,0.481001,0.0531454,-0.0360712,297.201
2544,560,4550,0.530819,0.0680583,-0.0370443,296.785
2545,630,4550,0.487938,0.0581343,-0.0338209,296.785
2546,700,4550,0.485007,0.0566276,-0.0317731,296.506
2547,770,4550,0.500132,0.0582031,-0.0286509,296.367
2548,840,4550,0.472887,0.0523811,-0.0262477,296.088
2549,910,4550,0.496696,0.0613076,-0.031741,295.948
2550,980,4550,0.523268,0.0711768,-0.0299085,295.948
2551,1050,4550,0.45659,0.0445466,-0.026151,295.948
2552,1120,4550,0.443685,0.0430991,-0.0241921,296.367
2553,1190,4550,0.465676,0.0484728,-0.0273961,296.367
2554,1260,4550,0.464484,0.0450957,-0.0264344,296.367
2555,1330,4550,0.462973,0.0503533,-0.0295796,296.088
2556,1400,4550,0.467136,0.0467576,-0.0243507,295.948
2557,1470,4550,0.436766,0.0404749,-0.0215773,296.088
2558,1540,4550,0.481023,0.052358,-0.0297683,295.994
2559,1610,4550,0.526983,0.061916,-0.0349161,296.367
2560,1680,4550,0.46666,0.0531313,-0.0346928,296.506
2561,1750,4550,0.467196,0.0481575,-0.027983,296.785
2562,1820,4550,0.481977,0.0505921,-0.0316284,297.201
2563,1890,4550,0.447361,0.0427625,-0.0279258,297.109
2564,1960,4550,0.472302,0.0479902,-0.030947,296.599
2565,2030,4550,0.559305,0.0917113,-0.0502007,296.367
2566,2100,4550,0.571054,0.0925714,-0.0490735,296.088
2567,2170,4550,0.567572,0.0906382,-0.0483989,296.088
2568,2240,4550,0.409492,0.0288801,-0.0159499,295.948
2569,2310,4550,0.419993,0.0335911,-0.0194099,296.274
2570,2380,4550,0.420689,0.0371186,-0.0219839,296.367
2571,2450,4550,0.450045,0.0413472,-0.0205834,296.367
2572,2520,4550,0.431863,0.0389556,-0.0208784,296.367
2573,2590,4550,0.400768,0.0274562,-0.0167525,296.227
2574,2660,4550,0.463044,0.051214,-0.0256677,296.367
2575,0,4620,-9999,-9999,-9999,-9999
2576,70,4620,-9999,-9999,-9999,-9999
2577,140,4620,-9999,-9999,-9999,-9999
2578,210,4620,0.429066,0.0379091,-0.0363089,298.03
2579,280,4620,0.469807,0.0549174,-0.0379638,298.03
2580,350,4620,0.455302,0.0446519,-0.0340745,297.616
2581,420,4620,0.445389,0.0457897,-0.031618,297.57
2582,490,4620,0.476686,0.0504483,-0.0283978,297.294
2583,560,4620,0.46167,0.0490576,-0.0322777,296.785
2584,630,4620,0.482555,0.0575154,-0.0295599,296.785
2585,700,4620,0.455707,0.0477927,-0.0304462,296.785
2586,770,4620,0.420116,0.0386587,-0.0308377,296.785
2587,840,4620,0.447449,0.0443935,-0.0268533,296.367
2588,910,4620,0.430078,0.0381272,-0.0253568,296.367
2589,980,4620,0.463092,0.0486188,-0.0289534,296.367
2590,1050,4620,0.463268,0.0448452,-0.028143,296.32
2591,1120,4620,0.43919,0.0414084,-0.0220397,296.274
2592,1190,4620,0.490546,0.0591648,-0.0369398,296.367
2593,1260,4620,0.449148,0.0438959,-0.0273778,296.367
2594,1330,4620,0.446039,0.0405227,-0.0205717,296.367
2595,1400,4620,0.450045,0.0404708,-0.0253829,296.227
2596,1470,4620,0.379891,0.0284897,-0.0133852,296.367
2597,1540,4620,0.389781,0.0285259,-0.020804,296.367
2598,1610,4620,0.437463,0.037046,-0.0183343,296.367
2599,1680,4620,0.456686,0.0432804,-0.0290224,296.367
2600,1750,4620,0.440688,0.0440875,-0.0236032,296.599
2601,1820,4620,0.480402,0.0515066,-0.0304887,297.201
2602,1890,4620,0.428383,0.0384147,-0.0305556,297.201
2603,1960,4620,0.409602,0.0307664,-0.0196976,297.155
2604,2030,4620,0.458165,0.0448774,-0.0263888,296.785
2605,2100,4620,0.477216,0.0526805,-0.030403,296.738
2606,2170,4620,0.549437,0.0852243,-0.0434065,296.367
2607,2240,4620,0.519656,0.0659999,-0.0333804,295.948
2608,2310,4620,0.449869,0.0398423,-0.0240307,296.088
2609,2380,4620,0.461064,0.0440412,-0.0254484,296.088
2610,2450,4620,0.428923,0.0362853,-0.0214633,295.948
2611,2520,4620,0.369112,0.023253,-0.0128896,295.948
2612,2590,4620,0.362678,0.020551,-0.0145591,295.948
2613,2660,4620,0.410463,0.0323451,-0.0198348,296.088
2614,0,4690,-9999,-9999,-9999,-9999
2615,70,4690,-9999,-9999,-9999,-9999
2616,140,4690,-9999,-9999,-9999,-9999
2617,210,4690,0.49074,0.0569795,-0.040748,297.754
2618,280,4690,0.442316,0.0443344,-0.0374978,297.616
2619,350,4690,0.450789,0.045532,-0.0372333,297.616
2620,420,4690,0.442682,0.0427373,-0.0287955,297.616
2621,490,4690,0.48299,0.0573465,-0.0339279,297.34
2622,560,4690,0.473226,0.05083,-0.0336437,296.785
2623,630,4690,0.495901,0.0605569,-0.0312992,296.367
2624,700,4690,0.45659,0.047579,-0.0281515,296.367
2625,770,4690,0.484875,0.0533396,-0.0336013,296.785
2626,840,4690,0.475144,0.0506973,-0.0388329,296.367
2627,910,4690,0.458935,0.0459505,-0.0320389,296.646
2628,980,4690,0.47177,0.0477789,-0.0312029,296.367
2629,1050,4690,0.499688,0.0663762,-0.0288899,296.367
2630,1120,4690,0.444616,0.0425809,-0.0233798,296.367
2631,1190,4690,0.434887,0.0395695,-0.0265634,296.367
2632,1260,4690,0.458265,0.042027,-0.0229336,296.367
2633,1330,4690,0.439349,0.0417097,-0.0251583,296.367
2634,1400,4690,0.501296,0.0566189,-0.0373762,296.367
2635,1470,4690,0.460545,0.0498152,-0.0245975,296.367
2636,1540,4690,0.460545,0.0489719,-0.0278404,296.367
2637,1610,4690,0.382451,0.0267671,-0.0182785,296.367
2638,1680,4690,0.406044,0.0288752,-0.0191005,296.367
2639,1750,4690,0.451426,0.0408878,-0.022099,296.367
2640,1820,4690,0.45473,0.0463299,-0.0256821,296.785
2641,1890,4690,0.439127,0.0407737,-0.027396,297.201
2642,1960,4690,0.430204,0.0392619,-0.0247434,296.924
2643,2030,4690,0.45473,0.0443991,-0.0298457,297.201
2644,2100,4690,0.433543,0.0376533,-0.0292328,297.201
2645,2170,4690,0.478984,0.0538182,-0.0342927,296.924
2646,2240,4690,0.558157,0.0861267,-0.0478748,296.367
2647,2310,4690,0.577419,0.0933669,-0.048649,296.227
2648,2380,4690,0.582529,0.102918,-0.0479197,295.948
2649,2450,4690,0.532644,0.0691558,-0.0445518,295.527
2650,2520,4690,0.444774,0.0387805,-0.0262735,295.527
2651,2590,4690,0.442611,0.033341,-0.0199649,295.948
2652,2660,4690,0.348763,0.0139459,-0.0125496,295.948
2653,0,4760,-9999,-9999,-9999,-9999
2654,70,4760,-9999,-9999,-9999,-9999
2655,140,4760,-9999,-9999,-9999,-9999
2656,210,4760,0.499978,0.0634942,-0.0316988,297.616
2657,280,4760,0.4758,0.0555218,-0.0374065,297.524
2658,350,4760,0.488865,0.0590338,-0.0318177,297.616
2659,420,4760,0.445245,0.0426706,-0.036036,297.754
2660,490,4760,0.440061,0.0430843,-0.0301304,297.616
2661,560,4760,0.510326,0.0609052,-0.0369151,296.785
2662,630,4760,0.484283,0.0563024,-0.0316321,296.646
2663,700,4760,0.47255,0.0516325,-0.0296419,296.367
2664,770,4760,0.528628,0.0704713,-0.0326817,296.367
2665,840,4760,0.514836,0.0682661,-0.0377028,296.367
2666,910,4760,0.47712,0.0526999,-0.0299477,296.367
2667,980,4760,0.479272,0.0498443,-0.023858,296.367
2668,1050,4760,0.479662,0.0543345,-0.0278293,296.367
2669,1120,4760,0.480448,0.0487489,-0.0252456,296.367
2670,1190,4760,0.437145,0.04092,-0.0226654,296.367
2671,1260,4760,0.460216,0.0479555,-0.0283044,296.367
2672,1330,4760,0.469133,0.0482512,-0.0274647,296.367
2673,1400,4760,0.483399,0.0492509,-0.0262819,296.367
2674,1470,4760,0.496311,0.0564514,-0.0282279,296.367
2675,1540,4760,0.435985,0.0372125,-0.0186078,296.367
2676,1610,4760,0.405337,0.0273723,-0.0156842,296.367
2677,1680,4760,0.42792,0.0361946,-0.0187861,296.367
2678,1750,4760,0.444544,0.0397034,-0.0184185,296.367
2679,1820,4760,0.458688,0.0472684,-0.0275311,296.785
2680,1890,4760,0.435497,0.0377698,-0.0226462,296.692
2681,1960,4760,0.421865,0.0386969,-0.0260791,296.785
2682,2030,4760,0.455395,0.0422994,-0.0317959,297.201
2683,2100,4760,0.453211,0.0446735,-0.0349519,297.524
2684,2170,4760,0.475193,0.0544294,-0.0337892,297.201
2685,2240,4760,0.504535,0.0650127,-0.0403705,296.924
2686,2310,4760,0.521777,0.0748201,-0.0462174,296.506
2687,2380,4760,0.535028,0.0770954,-0.0407236,296.46
2688,2450,4760,0.598839,0.110044,-0.0528265,295.948
2689,2520,4760,0.570324,0.0984791,-0.0485269,295.854
2690,2590,4760,0.560041,0.0847571,-0.0442401,295.948
2691,2660,4760,0.384631,0.0252654,-0.0161601,295.948
2692,0,4830,-9999,-9999,-9999,-9999
2693,70,4830,-9999,-9999,-9999,-9999
2694,140,4830,-9999,-9999,-9999,-9999
2695,210,4830,-9999,-9999,-9999,-9999
2696,280,4830,0.469335,0.0533158,-0.0354167,297.34
2697,350,4830,0.488631,0.057513,-0.0326755,297.616
2698,420,4830,0.46865,0.0500742,-0.0381716,297.616
2699,490,4830,0.449803,0.0463567,-0.0355077,297.34
2700,560,4830,0.492148,0.0577919,-0.0352782,296.785
2701,630,4830,0.505492,0.0594696,-0.0329457,296.785
2702,700,4830,0.471216,0.05387,-0.0292081,296.46
2703,770,4830,0.528625,0.0614394,-0.0306446,296.367
2704,840,4830,0.516647,0.0666738,-0.0310546,296.367
2705,910,4830,0.511034,0.0622203,-0.0274302,296.367
2706,980,4830,0.476376,0.0491531,-0.0332903,296.367
2707,1050,4830,0.455853,0.0485989,-0.0250943,296.367
2708,1120,4830,0.497795,0.0532905,-0.0280625,296.367
2709,1190,4830,0.487924,0.0529525,-0.0288487,296.367
2710,1260,4830,0.45262,0.04395,-0.0281175,296.367
2711,1330,4830,0.452703,0.0419317,-0.0225876,296.367
2712,1400,4830,0.447181,0.0462691,-0.0205209,296.367
2713,1470,4830,0.447799,0.0428888,-0.0240221,296.367
2714,1540,4830,0.447489,0.0409447,-0.0200082,296.367
2715,1610,4830,0.387837,0.0280934,-0.0153838,296.088
2716,1680,4830,0.404403,0.0292937,-0.0173753,296.367
2717,1750,4830,0.410941,0.0302226,-0.0141831,296.367
2718,1820,4830,0.423148,0.035775,-0.0210423,296.785
2719,1890,4830,0.432293,0.0362301,-0.0276184,296.785
2720,1960,4830,0.42592,0.0376454,-0.0264306,296.785
2721,2030,4830,0.427013,0.0419812,-0.0291878,297.201
2722,2100,4830,0.476498,0.053637,-0.0320703,297.34
2723,2170,4830,0.45258,0.0473889,-0.0285646,297.016
2724,2240,4830,0.478781,0.0515789,-0.0301415,297.201
2725,2310,4830,0.450809,0.0465949,-0.0344535,297.155
2726,2380,4830,0.481217,0.0547324,-0.0343854,297.062
2727,2450,4830,0.510588,0.068687,-0.0382728,296.646
2728,2520,4830,0.510755,0.0678203,-0.0339613,296.599
2729,2590,4830,0.551875,0.0817427,-0.0349362,296.227
2730,2660,4830,0.593631,0.0972016,-0.0521545,295.948
2731,0,4900,-9999,-9999,-9999,-9999
2732,70,4900,-9999,-9999,-9999,-9999
2733,140,4900,-9999,-9999,-9999,-9999
2734,210,4900,-9999,-9999,-9999,-9999
2735,280,4900,0.462802,0.0528413,-0.0273315,297.34
2736,350,4900,0.48018,0.0579508,-0.0382865,297.616
2737,420,4900,0.470987,0.0520793,-0.0271272,297.478
2738,490,4900,0.464908,0.0488762,-0.0295745,296.924
2739,560,4900,0.484875,0.0563588,-0.0320473,296.785
2740,630,4900,0.501301,0.0620102,-0.0354254,296.785
2741,700,4900,0.518198,0.0730641,-0.0378788,296.785
2742,770,4900,0.468809,0.0569234,-0.0273661,296.367
2743,840,4900,0.476667,0.0524957,-0.0317042,296.367
2744,910,4900,0.428861,0.0361485,-0.01778,296.367
2745,980,4900,0.448272,0.0448287,-0.025853,296.367
2746,1050,4900,0.48399,0.0504388,-0.0298515,296.367
2747,1120,4900,0.491768,0.0541788,-0.0231416,296.367
2748,1190,4900,0.462935,0.0534974,-0.0288527,296.367
2749,1260,4900,0.47047,0.0514547,-0.0371811,296.506
2750,1330,4900,0.405062,0.0309399,-0.016202,296.506
2751,1400,4900,0.413546,0.0326855,-0.021066,296.367
2752,1470,4900,0.397459,0.0284587,-0.0155583,296.088
2753,1540,4900,0.436141,0.0389713,-0.0159029,296.367
2754,1610,4900,0.442451,0.0353754,-0.0215783,295.948
2755,1680,4900,0.375839,0.0308634,-0.0117817,295.948
2756,1750,4900,0.39608,0.025514,-0.0170005,296.227
2757,1820,4900,0.424028,0.0345688,-0.0174944,296.785
2758,1890,4900,0.461705,0.0441607,-0.0252136,296.785
2759,1960,4900,0.43808,0.0430026,-0.032185,297.062
2760,2030,4900,0.410812,0.0373039,-0.026278,297.201
2761,2100,4900,0.424609,0.0407018,-0.0295754,297.201
2762,2170,4900,0.443604,0.0429654,-0.0265247,296.506
2763,2240,4900,0.452314,0.0415374,-0.0271423,296.785
2764,2310,4900,0.484285,0.0511439,-0.0339044,297.201
2765,2380,4900,0.461762,0.0554751,-0.0381097,297.616
2766,2450,4900,0.44166,0.0419959,-0.0246223,297.201
2767,2520,4900,0.435951,0.0403169,-0.0278886,297.201
2768,2590,4900,0.501301,0.063102,-0.037185,296.785
2769,2660,4900,0.579254,0.103838,-0.0445906,295.948
2770,0,4970,-9999,-9999,-9999,-9999
2771,70,4970,-9999,-9999,-9999,-9999
2772,140,4970,-9999,-9999,-9999,-9999
2773,210,4970,-9999,-9999,-9999,-9999
2774,280,4970,0.463519,0.0500772,-0.0307831,297.201
2775,350,4970,0.483275,0.0575942,-0.033601,297.201
2776,420,4970,0.468384,0.0513651,-0.0301052,296.97
2777,490,4970,0.468589,0.0490523,-0.0254519,296.785
2778,560,4970,0.456832,0.0466882,-0.0309912,296.785
2779,630,4970,0.504783,0.0603199,-0.0338371,296.692
2780,700,4970,0.491068,0.0603365,-0.0334499,296.367
2781,770,4970,0.497612,0.0581574,-0.0357461,296.785
2782,840,4970,0.468778,0.0454009,-0.0240509,296.831
2783,910,4970,0.434605,0.0376469,-0.018834,296.831
2784,980,4970,0.444488,0.0398935,-0.0168244,296.785
2785,1050,4970,0.434241,0.0376577,-0.0205059,296.32
2786,1120,4970,0.428038,0.036948,-0.0209051,295.948
2787,1190,4970,0.402381,0.0289105,-0.0165137,296.367
2788,1260,4970,0.412246,0.0345597,-0.015789,296.367
2789,1330,4970,0.430317,0.039997,-0.0260751,296.367
2790,1400,4970,0.432601,0.0407886,-0.0306912,296.367
2791,1470,4970,0.437499,0.0407603,-0.0262378,296.367
2792,1540,4970,0.411611,0.0330206,-0.0236718,296.413
2793,1610,4970,0.421517,0.0311819,-0.0192365,296.367
2794,1680,4970,0.375607,0.0242758,-0.021085,296.367
2795,1750,4970,0.417757,0.0343966,-0.0175353,296.367
2796,1820,4970,0.42917,0.0367887,-0.0268286,296.367
2797,1890,4970,0.429617,0.03408,-0.0235729,296.367
2798,1960,4970,0.438717,0.0402965,-0.0308738,296.367
2799,2030,4970,0.430628,0.0412798,-0.0345585,296.785
2800,2100,4970,0.436094,0.0404356,-0.0245355,297.109
2801,2170,4970,0.424464,0.0391028,-0.0264117,296.831
2802,2240,4970,0.410077,0.0341661,-0.0231519,296.924
2803,2310,4970,0.462884,0.0454732,-0.0294691,297.201
2804,2380,4970,0.437332,0.0442731,-0.0293117,297.201
2805,2450,4970,0.496171,0.0623825,-0.0325006,297.201
2806,2520,4970,0.447346,0.0427809,-0.0250799,297.616
2807,2590,4970,0.467773,0.0537441,-0.0307126,297.616
2808,2660,4970,0.574963,0.098644,-0.0494216,296.367
2809,0,5040,-9999,-9999,-9999,-9999
2810,70,5040,-9999,-9999,-9999,-9999
2811,140,5040,-9999,-9999,-9999,-9999
2812,210,5040,-9999,-9999,-9999,-9999
2813,280,5040,0.464503,0.0507029,-0.0311824,297.109
2814,350,5040,0.431348,0.0429459,-0.0229728,297.201
2815,420,5040,0.441971,0.042333,-0.0249393,297.062
2816,490,5040,0.47036,0.0471768,-0.0228322,296.785
2817,560,5040,0.48442,0.0557907,-0.0273518,296.785
2818,630,5040,0.46516,0.0467232,-0.0270441,296.692
2819,700,5040,0.483497,0.049237,-0.0260589,296.367
2820,770,5040,0.456398,0.0517332,-0.0255153,296.646
2821,840,5040,0.467446,0.0491479,-0.0296179,296.924
2822,910,5040,0.436481,0.0413497,-0.0248617,297.201
2823,980,5040,0.459274,0.0478212,-0.026055,297.062
2824,1050,5040,0.436838,0.0381468,-0.0214421,296.646
2825,1120,5040,0.403559,0.0307489,-0.0135795,296.367
2826,1190,5040,0.424028,0.0356671,-0.0157318,296.367
2827,1260,5040,0.416083,0.0289638,-0.0161985,296.367
2828,1330,5040,0.388136,0.0247993,-0.0105784,295.948
2829,1400,5040,0.484359,0.0547512,-0.0332547,296.088
2830,1470,5040,0.447721,0.0435399,-0.0278896,296.367
2831,1540,5040,0.454175,0.0419538,-0.0280544,296.367
2832,1610,5040,0.43993,0.0362476,-0.0196452,296.367
2833,1680,5040,0.441046,0.0404568,-0.0234237,296.506
2834,1750,5040,0.417493,0.0361422,-0.0166282,296.692
2835,1820,5040,0.407751,0.0333021,-0.0204635,296.367
2836,1890,5040,0.38628,0.025809,-0.0190691,296.367
2837,1960,5040,0.413432,0.0299276,-0.0201439,296.367
2838,2030,5040,0.403576,0.0348433,-0.0207943,297.062
2839,2100,5040,0.429047,0.0373214,-0.025993,297.201
2840,2170,5040,0.406915,0.0315368,-0.035669,297.201
2841,2240,5040,0.450572,0.0410911,-0.0253819,297.201
2842,2310,5040,0.441872,0.0436089,-0.0273735,297.201
2843,2380,5040,0.441273,0.0429949,-0.0314534,297.201
2844,2450,5040,0.44735,0.0435364,-0.0236987,297.201
2845,2520,5040,0.442024,0.0400232,-0.0236286,297.616
2846,2590,5040,0.414381,0.0347365,-0.0241692,297.708
2847,2660,5040,0.41947,0.0288914,-0.0193208,297.062
2848,0,5110,-9999,-9999,-9999,-9999
2849,70,5110,-9999,-9999,-9999,-9999
2850,140,5110,-9999,-9999,-9999,-9999
2851,210,5110,-9999,-9999,-9999,-9999
2852,280,5110,0.447425,0.0428823,-0.0212282,297.062
2853,350,5110,0.47177,0.0469496,-0.0356549,297.201
2854,420,5110,0.458887,0.0490294,-0.0270659,297.201
